,Hm0_observed,HE10_observed,Tm01_observed,Tm10_observed,Wdir_observed
2008-09-16 20:00:00,0.48,0.06,-999.0,4.6,-999.0
2008-09-16 21:00:00,0.52,0.08,-999.0,4.5,-999.0
2008-09-16 22:00:00,0.56,0.07,-999.0,4.4,-999.0
2008-09-16 23:00:00,0.56,0.07,-999.0,4.0,-999.0
2008-09-17 00:00:00,0.57,0.08,-999.0,4.2,-999.0
2008-09-17 01:00:00,0.54,0.07,-999.0,4.1,-999.0
2008-09-17 02:00:00,0.52,0.07,-999.0,4.4,-999.0
2008-09-17 03:00:00,0.53,0.07,-999.0,4.2,-999.0
2008-09-17 04:00:00,0.52,0.07,-999.0,4.4,-999.0
2008-09-17 05:00:00,0.49,0.08,-999.0,4.5,-999.0
2008-09-17 06:00:00,0.54,0.07,-999.0,4.5,-999.0
2008-09-17 07:00:00,0.55,0.06,-999.0,4.4,-999.0
2008-09-17 08:00:00,0.58,0.07,-999.0,4.4,-999.0
2008-09-17 09:00:00,0.56,0.06,-999.0,4.2,-999.0
2008-09-17 10:00:00,0.59,0.07,-999.0,4.1,-999.0
2008-09-17 11:00:00,0.57,0.07,-999.0,4.2,-999.0
2008-09-17 12:00:00,0.55,0.07,-999.0,4.5,-999.0
2008-09-17 13:00:00,0.46,0.08,-999.0,4.6,-999.0
2008-09-17 14:00:00,0.48,0.08,-999.0,4.8,-999.0
2008-09-17 15:00:00,0.44,0.07,-999.0,4.8,-999.0
2008-09-17 16:00:00,0.47,0.07,-999.0,5.1,-999.0
2008-09-17 17:00:00,0.48,0.08,-999.0,4.9,-999.0
2008-09-17 18:00:00,0.43,0.07,-999.0,5.1,-999.0
2008-09-17 19:00:00,0.42,0.06,-999.0,4.9,-999.0
2008-09-17 20:00:00,0.45,0.06,-999.0,5.0,-999.0
2008-09-17 21:00:00,0.49,0.06,-999.0,4.6,-999.0
2008-09-17 22:00:00,0.47,0.06,-999.0,4.3,-999.0
2008-09-17 23:00:00,0.5,0.06,-999.0,4.3,-999.0
2008-09-18 00:00:00,0.46,0.05,-999.0,4.8,-999.0
2008-09-18 01:00:00,0.47,0.07,-999.0,4.9,-999.0
2008-09-18 02:00:00,0.36,0.07,-999.0,4.5,-999.0
2008-09-18 03:00:00,0.36,0.07,-999.0,4.8,-999.0
2008-09-18 04:00:00,0.35,0.06,-999.0,4.7,-999.0
2008-09-18 05:00:00,0.43,0.05,-999.0,4.9,-999.0
2008-09-18 06:00:00,0.41,0.06,-999.0,4.6,-999.0
2008-09-18 07:00:00,0.41,0.05,-999.0,4.7,-999.0
2008-09-18 08:00:00,0.39,0.05,-999.0,4.8,-999.0
2008-09-18 09:00:00,0.38,0.05,-999.0,5.0,-999.0
2008-09-18 10:00:00,0.35,0.04,-999.0,4.7,-999.0
2008-09-18 11:00:00,0.35,0.05,-999.0,4.9,-999.0
2008-09-18 12:00:00,0.37,0.06,-999.0,4.9,-999.0
2008-09-18 13:00:00,0.32,0.05,-999.0,4.8,-999.0
2008-09-18 14:00:00,0.28,0.05,-999.0,5.1,-999.0
2008-09-18 15:00:00,0.26,0.05,-999.0,5.0,-999.0
2008-09-18 16:00:00,0.27,0.05,-999.0,4.7,-999.0
2008-09-18 17:00:00,0.29,0.04,-999.0,4.1,-999.0
2008-09-18 18:00:00,0.35,0.05,-999.0,3.6,-999.0
2008-09-18 19:00:00,0.36,0.05,-999.0,3.9,-999.0
2008-09-18 20:00:00,0.48,0.05,-999.0,3.7,-999.0
2008-09-18 21:00:00,0.51,0.05,-999.0,3.7,-999.0
2008-09-18 22:00:00,0.56,0.07,-999.0,3.9,-999.0
2008-09-18 23:00:00,0.53,0.08,-999.0,3.9,-999.0
2008-09-19 00:00:00,0.51,0.11,-999.0,3.9,-999.0
2008-09-19 01:00:00,0.44,0.11,-999.0,4.2,-999.0
2008-09-19 02:00:00,0.45,0.12,-999.0,4.3,-999.0
2008-09-19 03:00:00,0.39,0.13,-999.0,4.8,-999.0
2008-09-19 04:00:00,0.35,0.13,-999.0,5.0,-999.0
2008-09-19 05:00:00,0.33,0.15,-999.0,5.7,-999.0
2008-09-19 06:00:00,0.37,0.2,-999.0,7.1,-999.0
2008-09-19 07:00:00,0.3,0.14,-999.0,6.5,-999.0
2008-09-19 08:00:00,0.31,0.18,-999.0,7.2,-999.0
2008-09-19 09:00:00,0.29,0.17,-999.0,7.3,-999.0
2008-09-19 10:00:00,0.25,0.14,-999.0,7.1,-999.0
2008-09-19 11:00:00,0.24,0.14,-999.0,7.4,-999.0
2008-09-19 12:00:00,0.29,0.19,-999.0,8.5,-999.0
2008-09-19 13:00:00,0.32,0.21,-999.0,8.6,-999.0
2008-09-19 14:00:00,0.28,0.19,-999.0,8.9,-999.0
2008-09-19 15:00:00,0.32,0.22,-999.0,9.9,-999.0
2008-09-19 16:00:00,0.32,0.27,-999.0,12.0,-999.0
2008-09-19 17:00:00,0.35,0.29,-999.0,12.5,-999.0
2008-09-19 18:00:00,0.48,0.29,-999.0,8.9,-999.0
2008-09-19 19:00:00,0.39,0.34,-999.0,12.6,-999.0
2008-09-19 20:00:00,0.39,0.31,-999.0,10.6,-999.0
2008-09-19 21:00:00,0.36,0.27,-999.0,10.3,-999.0
2008-09-19 22:00:00,0.38,0.31,-999.0,11.5,-999.0
2008-09-19 23:00:00,0.38,0.29,-999.0,10.4,-999.0
2008-09-20 00:00:00,0.38,0.33,-999.0,11.8,-999.0
2008-09-20 01:00:00,0.39,0.31,-999.0,11.2,-999.0
2008-09-20 02:00:00,0.41,0.32,-999.0,10.8,-999.0
2008-09-20 03:00:00,0.38,0.28,-999.0,10.3,-999.0
2008-09-20 04:00:00,0.47,0.37,-999.0,11.1,-999.0
2008-09-20 05:00:00,0.41,0.29,-999.0,9.8,-999.0
2008-09-20 06:00:00,0.52,0.3,-999.0,7.9,-999.0
2008-09-20 07:00:00,0.53,0.33,-999.0,8.0,-999.0
2008-09-20 08:00:00,0.46,0.31,-999.0,8.8,-999.0
2008-09-20 09:00:00,0.44,0.26,-999.0,7.5,-999.0
2008-09-20 10:00:00,0.45,0.24,-999.0,7.3,-999.0
2008-09-20 11:00:00,0.44,0.26,-999.0,7.8,-999.0
2008-09-20 12:00:00,0.43,0.27,-999.0,7.9,-999.0
2008-09-20 13:00:00,0.41,0.22,-999.0,7.2,-999.0
2008-09-20 14:00:00,0.49,0.26,-999.0,7.4,-999.0
2008-09-20 15:00:00,0.41,0.21,-999.0,6.9,-999.0
2008-09-20 16:00:00,0.41,0.24,-999.0,7.6,-999.0
2008-09-20 17:00:00,0.44,0.22,-999.0,6.9,-999.0
2008-09-20 18:00:00,0.45,0.25,-999.0,7.4,-999.0
2008-09-20 19:00:00,0.45,0.24,-999.0,7.2,-999.0
2008-09-20 20:00:00,0.44,0.23,-999.0,6.9,-999.0
2008-09-20 21:00:00,0.47,0.22,-999.0,6.7,-999.0
2008-09-20 22:00:00,0.44,0.21,-999.0,6.6,-999.0
2008-09-20 23:00:00,0.44,0.23,-999.0,6.9,-999.0
2008-09-21 00:00:00,0.44,0.26,-999.0,7.7,-999.0
2008-09-21 01:00:00,0.46,0.22,-999.0,6.9,-999.0
2008-09-21 02:00:00,0.42,0.21,-999.0,7.4,-999.0
2008-09-21 03:00:00,0.39,0.2,-999.0,7.3,-999.0
2008-09-21 04:00:00,0.42,0.22,-999.0,7.6,-999.0
2008-09-21 05:00:00,0.39,0.2,-999.0,7.4,-999.0
2008-09-21 06:00:00,0.44,0.23,-999.0,7.3,-999.0
2008-09-21 07:00:00,0.38,0.2,-999.0,7.4,-999.0
2008-09-21 08:00:00,0.41,0.18,-999.0,6.8,-999.0
2008-09-21 09:00:00,0.41,0.22,-999.0,7.3,-999.0
2008-09-21 10:00:00,0.36,0.16,-999.0,6.7,-999.0
2008-09-21 11:00:00,0.44,0.21,-999.0,6.6,-999.0
2008-09-21 12:00:00,0.47,0.2,-999.0,5.5,-999.0
2008-09-21 13:00:00,0.52,0.18,-999.0,5.0,-999.0
2008-09-21 14:00:00,0.59,0.17,-999.0,4.7,-999.0
2008-09-21 15:00:00,0.59,0.17,-999.0,4.6,-999.0
2008-09-21 16:00:00,0.66,0.19,-999.0,4.5,-999.0
2008-09-21 17:00:00,0.65,0.15,-999.0,4.3,-999.0
2008-09-21 18:00:00,0.67,0.19,-999.0,4.6,-999.0
2008-09-21 19:00:00,0.71,0.17,-999.0,4.5,-999.0
2008-09-21 20:00:00,0.55,0.14,-999.0,4.4,-999.0
2008-09-21 21:00:00,0.46,0.15,-999.0,4.8,-999.0
2008-09-21 22:00:00,0.47,0.15,-999.0,4.8,-999.0
2008-09-21 23:00:00,0.44,0.15,-999.0,5.0,-999.0
2008-09-22 00:00:00,0.45,0.14,-999.0,4.6,-999.0
2008-09-22 01:00:00,0.53,0.16,-999.0,4.5,-999.0
2008-09-22 02:00:00,0.49,0.15,-999.0,4.6,-999.0
2008-09-22 03:00:00,0.45,0.17,-999.0,5.0,-999.0
2008-09-22 04:00:00,0.46,0.14,-999.0,4.5,-999.0
2008-09-22 05:00:00,0.46,0.16,-999.0,4.9,-999.0
2008-09-22 06:00:00,0.41,0.16,-999.0,5.1,-999.0
2008-09-22 07:00:00,0.38,0.12,-999.0,5.2,-999.0
2008-09-22 08:00:00,0.34,0.14,-999.0,5.6,-999.0
2008-09-22 09:00:00,0.34,0.14,-999.0,5.6,-999.0
2008-09-22 10:00:00,0.33,0.14,-999.0,5.7,-999.0
2008-09-22 11:00:00,0.39,0.15,-999.0,5.6,-999.0
2008-09-22 12:00:00,0.38,0.17,-999.0,6.1,-999.0
2008-09-22 13:00:00,0.39,0.16,-999.0,5.9,-999.0
2008-09-22 14:00:00,-999.0,-999.0,-999.0,-999.0,-999.0
2008-09-22 15:00:00,0.45,0.16,-999.0,4.8,-999.0
2008-09-22 16:00:00,0.55,0.14,-999.0,3.9,-999.0
2008-09-22 17:00:00,0.62,0.15,-999.0,4.0,-999.0
2008-09-22 18:00:00,0.81,0.16,-999.0,4.0,-999.0
2008-09-22 19:00:00,0.95,0.14,-999.0,4.0,-999.0
2008-09-22 20:00:00,0.96,0.14,-999.0,4.1,-999.0
2008-09-22 21:00:00,1.0,0.14,-999.0,4.4,-999.0
2008-09-22 22:00:00,0.97,0.16,-999.0,4.6,-999.0
2008-09-22 23:00:00,1.0,0.15,-999.0,4.6,-999.0
2008-09-23 00:00:00,1.12,0.18,-999.0,4.8,-999.0
2008-09-23 01:00:00,1.15,0.19,-999.0,5.0,-999.0
2008-09-23 02:00:00,1.17,0.15,-999.0,4.9,-999.0
2008-09-23 03:00:00,1.35,0.2,-999.0,4.9,-999.0
2008-09-23 04:00:00,1.36,0.21,-999.0,5.1,-999.0
2008-09-23 05:00:00,1.48,0.19,-999.0,5.4,-999.0
2008-09-23 06:00:00,1.62,0.2,-999.0,5.3,-999.0
2008-09-23 07:00:00,1.84,0.2,-999.0,5.4,-999.0
2008-09-23 08:00:00,2.05,0.25,-999.0,5.8,-999.0
2008-09-23 09:00:00,2.18,0.27,-999.0,6.0,-999.0
2008-09-23 10:00:00,2.02,0.27,-999.0,5.9,-999.0
2008-09-23 11:00:00,2.01,0.27,-999.0,5.9,-999.0
2008-09-23 12:00:00,1.92,0.22,-999.0,5.9,-999.0
2008-09-23 13:00:00,1.88,0.19,-999.0,6.0,-999.0
2008-09-23 14:00:00,1.95,0.18,-999.0,6.0,-999.0
2008-09-23 15:00:00,2.1,0.19,-999.0,6.1,-999.0
2008-09-23 16:00:00,2.02,0.2,-999.0,6.0,-999.0
2008-09-23 17:00:00,1.99,0.23,-999.0,5.9,-999.0
2008-09-23 18:00:00,2.01,0.24,-999.0,6.0,-999.0
2008-09-23 19:00:00,1.94,0.25,-999.0,5.7,-999.0
2008-09-23 20:00:00,1.86,0.25,-999.0,5.6,-999.0
2008-09-23 21:00:00,2.09,0.24,-999.0,5.9,-999.0
2008-09-23 22:00:00,1.87,0.22,-999.0,5.9,-999.0
2008-09-23 23:00:00,-999.0,-999.0,-999.0,-999.0,-999.0
2008-09-24 00:00:00,1.91,0.2,-999.0,5.9,-999.0
2008-09-24 01:00:00,2.0,0.22,-999.0,5.9,-999.0
2008-09-24 02:00:00,1.94,0.26,-999.0,6.0,-999.0
2008-09-24 03:00:00,1.91,0.22,-999.0,5.8,-999.0
2008-09-24 04:00:00,1.87,0.24,-999.0,5.7,-999.0
2008-09-24 05:00:00,1.78,0.2,-999.0,5.5,-999.0
2008-09-24 06:00:00,1.86,0.17,-999.0,5.7,-999.0
2008-09-24 07:00:00,1.69,0.19,-999.0,5.6,-999.0
2008-09-24 08:00:00,1.55,0.2,-999.0,5.7,-999.0
2008-09-24 09:00:00,1.56,0.16,-999.0,5.7,-999.0
2008-09-24 10:00:00,1.47,0.17,-999.0,5.4,-999.0
2008-09-24 11:00:00,1.21,0.18,-999.0,5.4,-999.0
2008-09-24 12:00:00,1.37,0.19,-999.0,5.7,-999.0
2008-09-24 13:00:00,1.18,0.17,-999.0,5.5,-999.0
2008-09-24 14:00:00,1.38,0.15,-999.0,5.6,-999.0
2008-09-24 15:00:00,1.32,0.12,-999.0,5.4,-999.0
2008-09-24 16:00:00,1.4,0.14,-999.0,5.3,-999.0
2008-09-24 17:00:00,1.3,0.17,-999.0,5.1,-999.0
2008-09-24 18:00:00,1.27,0.14,-999.0,5.0,-999.0
2008-09-24 19:00:00,1.31,0.14,-999.0,4.8,-999.0
2008-09-24 20:00:00,1.22,0.16,-999.0,4.9,-999.0
2008-09-24 21:00:00,1.05,0.14,-999.0,5.0,-999.0
2008-09-24 22:00:00,1.03,0.14,-999.0,4.7,-999.0
2008-09-24 23:00:00,1.12,0.14,-999.0,4.8,-999.0
2008-09-25 00:00:00,1.08,0.12,-999.0,4.8,-999.0
2008-09-25 01:00:00,1.1,0.13,-999.0,5.1,-999.0
2008-09-25 02:00:00,1.12,0.15,-999.0,5.2,-999.0
2008-09-25 03:00:00,1.22,0.12,-999.0,5.2,-999.0
2008-09-25 04:00:00,1.14,0.12,-999.0,5.2,-999.0
2008-09-25 05:00:00,1.12,0.13,-999.0,5.1,-999.0
2008-09-25 06:00:00,1.14,0.11,-999.0,4.7,-999.0
2008-09-25 07:00:00,1.21,0.13,-999.0,4.6,-999.0
2008-09-25 08:00:00,1.15,0.12,-999.0,4.4,-999.0
2008-09-25 09:00:00,1.06,0.12,-999.0,4.4,-999.0
2008-09-25 10:00:00,1.06,0.1,-999.0,4.4,-999.0
2008-09-25 11:00:00,0.98,0.13,-999.0,4.4,-999.0
2008-09-25 12:00:00,1.0,0.12,-999.0,4.3,-999.0
2008-09-25 13:00:00,0.96,0.13,-999.0,4.5,-999.0
2008-09-25 14:00:00,0.97,0.13,-999.0,4.8,-999.0
2008-09-25 15:00:00,0.89,0.13,-999.0,4.7,-999.0
2008-09-25 16:00:00,0.99,0.12,-999.0,4.6,-999.0
2008-09-25 17:00:00,1.12,0.11,-999.0,4.6,-999.0
2008-09-25 18:00:00,0.98,0.11,-999.0,4.4,-999.0
2008-09-25 19:00:00,0.93,0.11,-999.0,4.2,-999.0
2008-09-25 20:00:00,0.91,0.11,-999.0,4.2,-999.0
2008-09-25 21:00:00,0.88,0.1,-999.0,4.1,-999.0
2008-09-25 22:00:00,0.76,0.1,-999.0,4.1,-999.0
2008-09-25 23:00:00,0.67,0.11,-999.0,4.3,-999.0
2008-09-26 00:00:00,0.64,0.1,-999.0,4.5,-999.0
2008-09-26 01:00:00,0.63,0.11,-999.0,4.3,-999.0
2008-09-26 02:00:00,0.61,0.1,-999.0,4.5,-999.0
2008-09-26 03:00:00,0.51,0.1,-999.0,5.0,-999.0
2008-09-26 04:00:00,0.51,0.11,-999.0,4.9,-999.0
2008-09-26 05:00:00,0.51,0.11,-999.0,5.0,-999.0
2008-09-26 06:00:00,0.45,0.11,-999.0,5.1,-999.0
2008-09-26 07:00:00,0.44,0.1,-999.0,5.1,-999.0
2008-09-26 08:00:00,0.45,0.11,-999.0,5.1,-999.0
2008-09-26 09:00:00,0.45,0.12,-999.0,5.8,-999.0
2008-09-26 10:00:00,0.37,0.12,-999.0,5.5,-999.0
2008-09-26 11:00:00,0.33,0.12,-999.0,6.3,-999.0
2008-09-26 12:00:00,0.34,0.13,-999.0,6.2,-999.0
2008-09-26 13:00:00,0.32,0.11,-999.0,6.3,-999.0
2008-09-26 14:00:00,0.33,0.14,-999.0,7.2,-999.0
2008-09-26 15:00:00,0.35,0.14,-999.0,6.7,-999.0
2008-09-26 16:00:00,0.31,0.11,-999.0,6.1,-999.0
2008-09-26 17:00:00,0.35,0.16,-999.0,7.1,-999.0
2008-09-26 18:00:00,0.36,0.17,-999.0,6.8,-999.0
2008-09-26 19:00:00,0.38,0.2,-999.0,7.0,-999.0
2008-09-26 20:00:00,0.37,0.17,-999.0,6.6,-999.0
2008-09-26 21:00:00,0.34,0.17,-999.0,7.1,-999.0
2008-09-26 22:00:00,0.3,0.15,-999.0,7.3,-999.0
2008-09-26 23:00:00,0.27,0.14,-999.0,7.5,-999.0
2008-09-27 00:00:00,0.33,0.18,-999.0,7.7,-999.0
2008-09-27 01:00:00,0.3,0.14,-999.0,7.2,-999.0
2008-09-27 02:00:00,0.3,0.12,-999.0,6.5,-999.0
2008-09-27 03:00:00,0.31,0.14,-999.0,6.9,-999.0
2008-09-27 04:00:00,0.32,0.14,-999.0,6.4,-999.0
2008-09-27 05:00:00,0.3,0.15,-999.0,7.1,-999.0
2008-09-27 06:00:00,0.28,0.13,-999.0,7.0,-999.0
2008-09-27 07:00:00,0.3,0.15,-999.0,7.4,-999.0
2008-09-27 08:00:00,0.27,0.14,-999.0,7.6,-999.0
2008-09-27 09:00:00,0.28,0.12,-999.0,7.1,-999.0
2008-09-27 10:00:00,0.27,0.13,-999.0,7.2,-999.0
2008-09-27 11:00:00,0.23,0.11,-999.0,6.9,-999.0
2008-09-27 12:00:00,0.24,0.13,-999.0,7.0,-999.0
2008-09-27 13:00:00,0.25,0.13,-999.0,6.2,-999.0
2008-09-27 14:00:00,0.3,0.13,-999.0,5.4,-999.0
2008-09-27 15:00:00,0.31,0.12,-999.0,4.8,-999.0
2008-09-27 16:00:00,0.31,0.12,-999.0,5.1,-999.0
2008-09-27 17:00:00,0.32,0.11,-999.0,4.6,-999.0
2008-09-27 18:00:00,0.34,0.11,-999.0,4.6,-999.0
2008-09-27 19:00:00,0.37,0.12,-999.0,4.4,-999.0
2008-09-27 20:00:00,0.41,0.14,-999.0,4.5,-999.0
2008-09-27 21:00:00,0.46,0.14,-999.0,4.5,-999.0
2008-09-27 22:00:00,0.55,0.13,-999.0,4.4,-999.0
2008-09-27 23:00:00,0.58,0.14,-999.0,4.5,-999.0
2008-09-28 00:00:00,0.76,0.17,-999.0,4.7,-999.0
2008-09-28 01:00:00,0.93,0.16,-999.0,4.7,-999.0
2008-09-28 02:00:00,0.98,0.19,-999.0,4.8,-999.0
2008-09-28 03:00:00,1.01,0.17,-999.0,4.5,-999.0
2008-09-28 04:00:00,0.91,0.17,-999.0,4.6,-999.0
2008-09-28 05:00:00,1.04,0.19,-999.0,4.7,-999.0
2008-09-28 06:00:00,0.89,0.17,-999.0,4.6,-999.0
2008-09-28 07:00:00,0.81,0.18,-999.0,4.9,-999.0
2008-09-28 08:00:00,0.82,0.21,-999.0,5.2,-999.0
2008-09-28 09:00:00,0.79,0.19,-999.0,5.2,-999.0
2008-09-28 10:00:00,0.77,0.18,-999.0,5.3,-999.0
2008-09-28 11:00:00,0.72,0.18,-999.0,5.4,-999.0
2008-09-28 12:00:00,0.7,0.18,-999.0,5.5,-999.0
2008-09-28 13:00:00,0.69,0.18,-999.0,5.4,-999.0
2008-09-28 14:00:00,0.68,0.18,-999.0,5.4,-999.0
2008-09-28 15:00:00,0.66,0.2,-999.0,5.4,-999.0
2008-09-28 16:00:00,0.78,0.21,-999.0,5.3,-999.0
2008-09-28 17:00:00,0.81,0.23,-999.0,5.3,-999.0
2008-09-28 18:00:00,0.79,0.22,-999.0,5.2,-999.0
2008-09-28 19:00:00,0.82,0.23,-999.0,5.3,-999.0
2008-09-28 20:00:00,0.82,0.3,-999.0,5.7,-999.0
2008-09-28 21:00:00,0.87,0.32,-999.0,6.1,-999.0
2008-09-28 22:00:00,0.97,0.42,-999.0,7.0,-999.0
2008-09-28 23:00:00,1.05,0.58,-999.0,8.1,-999.0
2008-09-29 00:00:00,1.2,0.64,-999.0,8.5,-999.0
2008-09-29 01:00:00,1.26,0.69,-999.0,8.3,-999.0
2008-09-29 02:00:00,1.36,0.74,-999.0,8.6,-999.0
2008-09-29 03:00:00,1.41,0.88,-999.0,9.4,-999.0
2008-09-29 04:00:00,1.53,1.02,-999.0,9.4,-999.0
2008-09-29 05:00:00,1.63,1.13,-999.0,9.8,-999.0
2008-09-29 06:00:00,1.8,1.4,-999.0,10.8,-999.0
2008-09-29 07:00:00,1.76,1.28,-999.0,9.9,-999.0
2008-09-29 08:00:00,1.86,1.43,-999.0,10.6,-999.0
2008-09-29 09:00:00,1.79,1.36,-999.0,10.2,-999.0
2008-09-29 10:00:00,1.74,1.31,-999.0,10.2,-999.0
2008-09-29 11:00:00,1.55,1.05,-999.0,9.4,-999.0
2008-09-29 12:00:00,1.71,1.33,-999.0,10.7,-999.0
2008-09-29 13:00:00,1.45,0.93,-999.0,8.8,-999.0
2008-09-29 14:00:00,1.29,0.73,-999.0,8.1,-999.0
2008-09-29 15:00:00,1.47,0.72,-999.0,7.4,-999.0
2008-09-29 16:00:00,1.46,0.7,-999.0,6.9,-999.0
2008-09-29 17:00:00,1.6,0.76,-999.0,6.9,-999.0
2008-09-29 18:00:00,1.6,0.61,-999.0,6.2,-999.0
2008-09-29 19:00:00,1.77,0.63,-999.0,6.2,-999.0
2008-09-29 20:00:00,1.97,0.89,-999.0,6.8,-999.0
2008-09-29 21:00:00,1.86,0.78,-999.0,6.8,-999.0
2008-09-29 22:00:00,1.87,0.66,-999.0,6.4,-999.0
2008-09-29 23:00:00,2.43,0.77,-999.0,6.5,-999.0
2008-09-30 00:00:00,2.54,0.78,-999.0,6.9,-999.0
2008-09-30 01:00:00,2.69,0.62,-999.0,7.0,-999.0
2008-09-30 02:00:00,2.75,0.68,-999.0,7.2,-999.0
2008-09-30 03:00:00,3.1,0.64,-999.0,7.1,-999.0
2008-09-30 04:00:00,3.36,0.7,-999.0,6.9,-999.0
2008-09-30 05:00:00,3.76,0.76,-999.0,7.1,-999.0
2008-09-30 06:00:00,3.14,0.61,-999.0,6.8,-999.0
2008-09-30 07:00:00,3.4,0.67,-999.0,7.0,-999.0
2008-09-30 08:00:00,3.02,0.71,-999.0,7.0,-999.0
2008-09-30 09:00:00,2.92,0.74,-999.0,7.1,-999.0
2008-09-30 10:00:00,2.96,0.8,-999.0,7.4,-999.0
2008-09-30 11:00:00,-999.0,-999.0,-999.0,-999.0,-999.0
2008-09-30 12:00:00,2.72,0.61,-999.0,7.1,-999.0
2008-09-30 13:00:00,2.69,0.68,-999.0,7.2,-999.0
2008-09-30 14:00:00,2.33,0.63,-999.0,7.2,-999.0
2008-09-30 15:00:00,2.47,0.59,-999.0,7.1,-999.0
2008-09-30 16:00:00,2.1,0.43,-999.0,6.6,-999.0
2008-09-30 17:00:00,2.14,0.37,-999.0,6.3,-999.0
2008-09-30 18:00:00,2.57,0.37,-999.0,6.3,-999.0
2008-09-30 19:00:00,2.76,0.37,-999.0,6.2,-999.0
2008-09-30 20:00:00,3.19,0.4,-999.0,6.6,-999.0
2008-09-30 21:00:00,3.85,0.51,-999.0,7.1,-999.0
2008-09-30 22:00:00,3.59,0.77,-999.0,7.4,-999.0
2008-09-30 23:00:00,3.49,0.71,-999.0,7.4,-999.0
2008-10-01 00:00:00,3.19,0.65,-999.0,7.4,-999.0
2008-10-01 01:00:00,2.95,0.49,-999.0,7.4,-999.0
2008-10-01 02:00:00,2.55,0.4,-999.0,7.1,-999.0
2008-10-01 03:00:00,2.38,0.29,-999.0,6.9,-999.0
2008-10-01 04:00:00,2.22,0.2,-999.0,6.4,-999.0
2008-10-01 05:00:00,2.16,0.23,-999.0,6.3,-999.0
2008-10-01 06:00:00,-999.0,-999.0,-999.0,-999.0,-999.0
2008-10-01 07:00:00,1.87,0.18,-999.0,5.9,-999.0
2008-10-01 08:00:00,1.98,0.18,-999.0,5.9,-999.0
2008-10-01 09:00:00,2.06,0.21,-999.0,5.6,-999.0
2008-10-01 10:00:00,2.71,0.26,-999.0,6.3,-999.0
2008-10-01 11:00:00,2.73,0.35,-999.0,6.7,-999.0
2008-10-01 12:00:00,3.02,0.39,-999.0,7.0,-999.0
2008-10-01 13:00:00,3.37,0.44,-999.0,7.3,-999.0
2008-10-01 14:00:00,3.15,0.53,-999.0,7.2,-999.0
2008-10-01 15:00:00,3.41,0.63,-999.0,7.5,-999.0
2008-10-01 16:00:00,3.47,0.5,-999.0,7.1,-999.0
2008-10-01 17:00:00,3.48,0.49,-999.0,6.9,-999.0
2008-10-01 18:00:00,3.39,0.5,-999.0,6.9,-999.0
2008-10-01 19:00:00,3.78,0.51,-999.0,7.1,-999.0
2008-10-01 20:00:00,3.82,0.59,-999.0,7.3,-999.0
2008-10-01 21:00:00,4.09,0.84,-999.0,7.5,-999.0
2008-10-01 22:00:00,4.54,1.07,-999.0,8.0,-999.0
2008-10-01 23:00:00,3.69,1.19,-999.0,7.7,-999.0
2008-10-02 00:00:00,4.15,1.64,-999.0,8.2,-999.0
2008-10-02 01:00:00,4.02,1.58,-999.0,8.2,-999.0
2008-10-02 02:00:00,4.13,1.62,-999.0,8.2,-999.0
2008-10-02 03:00:00,3.81,1.3,-999.0,7.9,-999.0
2008-10-02 04:00:00,3.66,1.01,-999.0,7.7,-999.0
2008-10-02 05:00:00,3.72,0.62,-999.0,7.2,-999.0
2008-10-02 06:00:00,3.13,0.43,-999.0,6.9,-999.0
2008-10-02 07:00:00,2.5,0.3,-999.0,6.5,-999.0
2008-10-02 08:00:00,2.39,0.24,-999.0,6.3,-999.0
2008-10-02 09:00:00,2.48,0.25,-999.0,6.3,-999.0
2008-10-02 10:00:00,2.21,0.26,-999.0,6.2,-999.0
2008-10-02 11:00:00,2.1,0.31,-999.0,6.5,-999.0
2008-10-02 12:00:00,1.91,0.51,-999.0,7.0,-999.0
2008-10-02 13:00:00,2.02,0.62,-999.0,7.5,-999.0
2008-10-02 14:00:00,2.0,0.67,-999.0,7.5,-999.0
2008-10-02 15:00:00,1.96,0.69,-999.0,7.6,-999.0
2008-10-02 16:00:00,2.16,0.69,-999.0,7.3,-999.0
2008-10-02 17:00:00,2.56,0.62,-999.0,6.9,-999.0
2008-10-02 18:00:00,2.25,0.49,-999.0,6.8,-999.0
2008-10-02 19:00:00,2.09,0.46,-999.0,6.7,-999.0
2008-10-02 20:00:00,2.37,0.38,-999.0,6.3,-999.0
2008-10-02 21:00:00,2.29,0.44,-999.0,6.5,-999.0
2008-10-02 22:00:00,2.06,0.36,-999.0,6.6,-999.0
2008-10-02 23:00:00,1.93,0.38,-999.0,6.6,-999.0
2008-10-03 00:00:00,1.93,0.34,-999.0,6.8,-999.0
2008-10-03 01:00:00,1.79,0.36,-999.0,6.7,-999.0
2008-10-03 02:00:00,1.83,0.36,-999.0,6.7,-999.0
2008-10-03 03:00:00,1.86,0.43,-999.0,6.8,-999.0
2008-10-03 04:00:00,1.71,0.36,-999.0,6.4,-999.0
2008-10-03 05:00:00,1.91,0.39,-999.0,6.5,-999.0
2008-10-03 06:00:00,1.95,0.42,-999.0,5.9,-999.0
2008-10-03 07:00:00,1.73,0.41,-999.0,6.3,-999.0
2008-10-03 08:00:00,1.83,0.56,-999.0,6.5,-999.0
2008-10-03 09:00:00,1.73,0.59,-999.0,6.4,-999.0
